,IRIS,LIBCOM,TYP_IRIS,C16_PMEN_MENSFAM,C16_PMEN_MENHSEUL,C16_PMEN_MENFSEUL,C16_PMEN_MENCOUPSENF,C16_PMEN_MENCOUPAENF,C16_PMEN_MENFAMMONO,C16_PMEN_CS1,C16_PMEN_CS2,C16_PMEN_CS3,C16_PMEN_CS4,C16_PMEN_CS5,C16_PMEN_CS6,C16_PMEN_CS7,C16_PMEN_CS8
17189,352380803,Rennes,H,133.61968741171904,203.2126353456383,417.6895012707731,647.12947421106,1113.486799933365,187.8540956180049,4.88742498790892,101.05993694960831,716.0525305743237,491.8784557909177,361.2135761714272,278.31394529291055,615.8156271648106,133.77069685865376
17190,352380804,Rennes,H,167.82799958695432,231.01520682474967,300.3005775962914,541.2258532612143,584.0770927920107,80.84651191016249,0.0,53.51586571734305,486.6563757768627,461.81964315371295,325.4273768436016,118.36669129813993,281.35493409957775,178.1523550821449
17191,352380805,Rennes,H,148.972889262492,200.0872478110877,325.4012460811064,363.493169576849,647.7089722312976,159.99952231757567,0.901585097990621,30.158837887914903,533.7943480166023,375.659223428476,241.5510263558,123.55072866888534,253.18091799247756,286.8663798322618
17192,352380806,Rennes,H,127.8681231659781,390.23612901025535,428.4543228862864,681.6407255917469,1107.7407173067504,216.298193289587,0.0,126.5242941220636,775.2709868224252,580.9921873564336,551.077884979681,139.59892622205643,481.24765826273176,297.5262734852124
17193,352380807,Rennes,H,109.2305707529231,283.6164326746993,217.87546313091292,315.8620183375021,680.4538753705488,256.657905940971,0.0,29.14095151009327,454.8619908587023,323.7869894422586,385.2479547284743,258.473655659468,254.93474505675297,157.24997895180795
17194,352380808,Rennes,H,171.36060876681452,516.3568477093903,543.642744574876,487.7322206686779,737.1349519160292,239.54887309398316,0.0,53.112335500161926,632.5901752605164,505.3485866168352,414.1039775169875,352.8359147224191,360.5681745423231,377.217082570528
17195,352380901,Rennes,H,171.54272567807982,622.5391795298158,802.7467646231527,784.1127373171616,669.8320304582977,233.85046400986846,0.0,76.47710993532112,956.9658647634302,767.030599230684,417.0467266078484,197.84449184686864,370.2430153703499,499.0160938618738
17196,352380902,Rennes,H,244.84408870188008,610.1548258236858,712.0231016513626,1135.45244304778,1163.8269892931548,343.78491851744803,0.0,129.72308229403816,1266.5074073129483,998.2232408765184,483.8885719806072,319.4935123079085,475.3563673709582,536.8941848923328
17197,352380903,Rennes,H,246.2997248020297,584.7157038521505,631.9207073669498,1044.9333705285392,1872.6250491617936,589.0438420773428,0.0,150.38617378344446,1028.4104704420863,1175.0923914759287,985.0031596316156,617.7218907851521,613.0212362188889,399.9030754516891
17198,352380904,Rennes,H,116.51699964376948,406.43631162796527,446.4480908016759,566.3410026599029,753.0106976930604,348.0078817134589,3.38264005782739,103.27652067372392,412.57540432665706,566.6609031104597,534.7977480793132,432.75892054633215,319.0468186618855,264.2620286836336
17200,352381001,Rennes,H,474.7605217411855,552.6932212330724,837.2913199255117,437.1206887180372,468.883643244993,95.8632665246337,0.0,68.84604133826073,447.4419862481002,437.1876704210355,449.2364905818068,262.19925660203967,147.30284902246538,1054.398367173725
17201,352381002,Rennes,H,740.1096647125205,109.9456231667488,277.6257082241064,268.1320699378859,495.0454714644517,217.14710843996784,10.92584372625402,43.86624027487412,135.73561004865536,307.85330847382994,510.4816185302065,309.26819101835025,376.6815124477657,413.1933214257453
17202,352381003,Rennes,H,588.5666360379611,243.8611132830294,345.8016726390856,393.8510309302719,724.2538844949814,410.62611565966057,0.0,47.30024142579687,245.69351841186528,385.1745848338661,552.2849525220529,519.5343875121109,321.16848068747834,635.8042876518194
17203,352381004,Rennes,H,540.7486401127027,134.5243666079863,225.2139447016735,277.32835157305976,514.4067680946014,349.673808486785,0.0,47.33766758608361,126.43581966298028,187.745437870111,422.405401586293,534.2845382989993,324.2719618386687,399.4150527336728
17204,352381005,Rennes,H,493.564420431069,128.73374555861906,204.81496711121625,441.9876043533563,637.8704563837306,234.2372800200346,0.0,62.37944002847671,214.86361697661468,290.0928794394944,499.3588254803796,210.2744406053352,358.8480591127695,505.3912122149558
17205,352381006,Rennes,H,710.6395104255039,163.0315459228798,147.26088611593184,178.02280373725333,904.5399469723188,509.67183122170127,2.937306039944067,80.20520563461892,130.74674314536972,187.3446523473388,671.2341671882043,701.2383595163926,227.8680913632736,611.5919991604469
17206,352381007,Rennes,H,379.9442470937744,739.0548993679906,806.4832277224634,1137.0653991787392,1725.1869121669845,764.1705581124976,0.0,115.8130142875948,815.9817226247661,1280.8793349926334,1151.8092324489337,1033.5940225334352,225.902870627374,927.9250461277124
17208,352381101,Rennes,H,103.0313151169574,120.44746590663894,147.5912165992595,221.84486040297185,890.5830493964219,386.92474418521283,0.0,70.68731463694476,61.98908796345309,202.48923770340588,414.6338212403887,579.9059152209607,246.9342223029736,293.78305253933564
17209,352381102,Rennes,H,97.32011582379636,199.34814695677755,250.71616825091468,282.3046954764624,975.979460884534,588.5104656835905,0.0,106.86059061738696,104.83891420105996,240.34738758443504,637.8678512471596,698.6744718750306,363.1434660074,242.44637154360336
17210,352381103,Rennes,H,77.6877935936496,116.4136520254891,166.37211606788225,575.5679506119716,718.4829897989915,242.74201137372307,0.0,140.65561038281865,205.40982800776536,298.4639894054805,220.51188419092105,346.1131510182702,641.218740344168,44.89331012228334
17211,352381104,Rennes,H,108.28569105151956,123.06010834922506,168.11040305065967,206.06918758704663,1030.4476056240223,547.6269774672949,1.083074341193,76.53461518472554,60.86444467940765,187.57863911728683,480.5383783812962,854.3297281448469,283.7205423297975,238.95055095121464
17212,352381105,Rennes,H,34.24417168360624,165.79159172715777,235.9360058338986,222.06415220221783,698.4417964436459,314.6380645289437,5.3575989195982,117.00334870275196,16.7914886538204,161.6592445205565,375.8799058888217,404.8573376541794,394.95607094342375,194.61078713631812
17213,352381106,Rennes,H,44.21877011705401,155.630567593018,186.46306911798385,221.4218746254403,1061.8459187877786,436.5136177077213,0.0,100.09689666054447,98.71194904550993,119.03406584189872,439.5395867581204,745.7521494294995,343.35403200088024,259.60513821254284
17214,352381107,Rennes,H,97.21179494564122,216.63295277941825,197.42623104290385,368.136102253738,795.4755380675673,270.0175654735138,0.0,50.902671775469656,147.8182121355228,308.42256983944293,449.2800901463172,475.2958446142285,396.8514538016221,116.32934225017912
17215,352381108,Rennes,H,41.87536573712466,110.29890704396244,174.5538055632606,427.5055814783386,666.168181579525,234.47137777483618,0.0,89.97645494207079,107.31424134106834,243.0727326208378,334.3389435166521,395.9749339556782,397.9298557944458,86.26605700629436
17216,352381109,Rennes,H,57.38139205059979,167.39016974188613,265.32470649848364,344.5060802618552,416.0929742314265,235.34862744309453,0.0,52.88112299573779,172.43794289227836,257.93645291978964,297.6985023198612,269.783015377855,373.3573724501439,61.94954127167992
17217,352381201,Rennes,H,83.45323251024536,177.19823122893723,251.52457349023285,355.6320767612376,1005.964068890483,271.03847015929546,0.0,26.44784226156176,263.0112641904611,320.0720416845701,689.6582301342958,458.58001238268577,254.52054166327505,132.52072072358197
17218,352381202,Rennes,H,160.55421727695096,172.59742743829472,311.05484272303875,409.09575579219006,610.4742711941716,198.8023948912344,19.21472109554688,30.02124260944107,53.56216394566406,245.19068064427967,390.76001263869887,451.5673796137352,522.8000857623321,149.46262300618264
17219,352381203,Rennes,H,74.20766341475675,194.15995271137535,193.3034002892728,201.87622814399683,843.9812442090112,307.094122126715,0.0,53.755663791775895,60.48983870128897,188.07298016985655,378.2502860172897,701.1776217358729,287.104984565784,145.7712359132598
17220,352381204,Rennes,H,82.85251080262236,235.56970024698225,234.67169024989005,541.3000010053787,516.9260552705749,370.9598696263248,0.0,35.31930372964546,175.888529189177,286.9229989675081,544.4926836847418,363.031550055957,478.956757320797,97.66800425394672
17221,352381205,Rennes,H,105.550022646015,265.81119807172934,508.3473431438033,585.8997229140235,768.5716172877019,227.11627105958456,6.56981258646318,45.24821085821495,263.43592282575787,527.1346548025329,561.393675547,335.33116733474606,605.4634802865288,116.71925088161396
17222,352381206,Rennes,H,106.37548181234013,144.26411851560866,222.62269173482207,534.5590505144448,563.570156806285,169.83177646005956,0.0,93.01486148545246,340.7426687831737,453.7054245862276,322.7228915758734,61.79476340019696,416.4948221930999,52.74784381953614
17223,352381207,Rennes,H,120.03434563803206,217.89620658856376,194.2775637002397,233.950706047944,512.0222755582759,518.4784542903242,0.0,22.67376563159892,49.53441666672404,206.2449913966144,506.9489990170673,515.4153915098473,247.7509630568577,248.09102454466995
17225,352400101,Le Rheu,H,25.0,145.0,165.0,575.0,1320.0,165.0,0.0,215.0,545.0,515.0,395.0,225.0,430.0,70.0
17226,352400102,Le Rheu,H,100.0,265.0,300.0,640.0,1175.0,250.0,25.0,55.0,565.0,690.0,440.0,350.0,520.0,85.0
17227,352400103,Le Rheu,H,80.0,175.0,195.0,630.0,1810.0,310.0,25.0,145.0,765.0,845.0,645.0,350.0,345.0,80.0
17263,352780101,Saint-Grégoire,H,81.43521719152608,196.6499154507643,317.5843554338546,979.0854429761008,2436.0279283799696,498.7588581928901,0.0,356.88053180326267,1405.2816808324974,1173.362438219268,763.2085613424133,181.55127931369077,563.2179373168101,66.03928879716284
17264,352780102,Saint-Grégoire,H,10.44041246045206,129.34727059060967,199.80472692858407,667.0297333157354,830.1651113739845,117.86403789595697,0.0,5.25801912969958,698.1868465030369,289.5599224523319,280.20071746359235,88.4820709602843,525.6610711962229,67.30264486015463
17265,352780103,Saint-Grégoire,H,36.42882070443089,98.85075963835212,182.97906571354545,968.6835454274542,1528.7196352939116,142.38043784671555,41.46240198877648,221.66865466423505,966.9898396041872,567.4103636382506,300.75528398031906,169.39523403596328,638.3820464645023,51.97844024817564
17268,352810101,Saint-Jacques-de-la-Lande,H,183.11704368167705,552.0449554604746,626.2272101289994,977.0990815286586,1528.130393315324,642.2080520780868,6.33846135901266,123.86983995594996,693.8398862503225,1127.424335254222,951.6080474748436,669.7000809633385,640.3488720248467,295.6972129106847
17269,352810201,Saint-Jacques-de-la-Lande,H,265.7428434212361,588.1179797512523,521.1287531824153,1091.1306532809358,2718.1949852162734,822.4899412831622,0.0,244.22152532775908,767.3466451718356,1533.4248368402275,1540.3567978110752,1278.5590052295038,438.857142050099,204.03920370477465
17270,352810202,Saint-Jacques-de-la-Lande,H,46.92319414054671,104.27267491617194,139.73427591184378,581.3960447128155,986.4427082554848,260.5945244170919,19.68835533494063,107.6408187641299,171.7117151231684,514.4228027865423,446.07562985460174,414.62021044723167,391.1686887024729,54.03520134086703
17277,352880101,Saint-Malo,H,46.5999828158541,216.74572693996168,349.9330166211917,376.7462720045836,400.7568648537306,223.19447986824937,0.0,210.16134229305047,167.67189848497463,191.81747354297215,369.0952115555891,82.52635748457293,525.5753365873369,67.12872315507468
17278,352880102,Saint-Malo,H,16.60713219184982,190.98810727051696,426.4402851643244,693.7676404624361,611.6551328905593,291.1347632988577,0.0,175.60295819795013,296.1141688547318,268.19067912039395,278.34600915527005,209.6593675435448,926.4152314834616,76.26464692319216
17279,352880103,Saint-Malo,H,81.7311977669031,323.802067514949,626.7175472396194,585.8138573271301,478.896199781835,443.9868106703095,0.0,88.03913083809313,216.926002389096,308.14627043369273,625.8784063073072,323.6154950195463,849.0214984861763,129.32087682683468
17280,352880104,Saint-Malo,H,31.92299173509745,253.33654273553236,388.5747844225575,632.8347988701781,746.5627379533047,253.9785547701406,12.46796923106002,122.34445667333247,203.292159816834,392.4868476636067,393.3080456613979,281.50711787310024,795.5754164677876,106.2283970996918
17281,352880105,Saint-Malo,H,51.5969878921659,144.27125661624274,525.0319835189279,887.2297998914084,713.838702367873,308.84694074068364,0.0,110.01554062458727,294.9811895494158,396.4639968201489,445.46692259984303,263.2229279341866,1038.8366061565273,81.82848734259272
17282,352880106,Saint-Malo,H,57.32821784327748,278.75229364214573,502.5052419008161,903.9386771112812,555.2003897593603,242.54364619849053,5.79003538338956,187.3045352030698,286.65920617240016,365.9104807150293,247.3161940041888,198.87175595945237,1114.5659492116793,133.85030980616193
17283,352880107,Saint-Malo,H,38.81103142213456,80.16029291663263,214.756498924094,669.4734541628737,570.9029728891973,148.59748215639706,0.0,106.77135436494486,261.51595839807635,317.6022807694763,262.64660484323065,115.26788913768014,605.1828216661854,53.71482329173552
17284,352880108,Saint-Malo,H,26.4138269619981,104.8045990361714,225.00455162563065,807.0681397512179,624.8706567256705,155.58937085192446,0.0,115.64917444545752,316.4341483305648,314.78351069085426,234.552950355467,135.7738983952305,779.3696684088164,47.18779432622263
17285,352880109,Saint-Malo,H,42.62797530489818,189.20337391468107,250.17329292633224,667.1577586644065,501.83966777220553,201.15920778709807,5.29226862695864,83.41493337589783,268.11949136249734,281.3196998448853,291.04176719045967,149.95824213242594,616.9111802235343,156.10369361296264
17286,352880201,Saint-Malo,H,75.99378317336178,244.71976361617783,299.63556835515993,343.8374473495466,689.4870526764663,500.9583258525239,0.0,51.48060758091785,80.32040284655012,215.36086058165796,456.7582151184607,688.9410552464462,441.23434548722537,220.5364541619781
17287,352880202,Saint-Malo,H,59.35367357638184,377.46219859576456,563.8337776682966,558.4853567464512,522.0127792380331,284.98672938735115,11.32656895132408,135.23573979894402,298.7799218625248,487.9883410101282,349.5895756544597,268.2122528401914,686.6102597992522,128.39185529545404
17288,352880203,Saint-Malo,H,42.76322427187001,319.1655661237411,365.3568779686282,579.9773521357419,451.9935071887235,241.02555986708327,11.6741719188362,53.33706358816105,140.12556670151793,258.4473188621795,370.6562008123299,321.8617494007842,602.0468000927682,242.133216179211
17289,352880204,Saint-Malo,H,51.31967156055612,325.759784045897,415.7253657827204,484.6834939758694,584.465836774454,389.68831088160704,0.0,52.41799770107522,127.03151428538628,314.1414909332902,563.1802200529937,423.5627152098882,576.9335426564742,194.3749821819961
17290,352880206,Saint-Malo,H,28.82655347677487,124.4301192467042,325.22252916106567,581.0285792609604,921.6808528631786,404.79894565759736,0.0,152.40387324117478,86.06432367626107,340.3303394098803,626.8040865214464,512.6906960328384,578.8892701550435,88.80499062963665
17291,352880207,Saint-Malo,H,27.82869451563082,254.95833055670184,517.7310870526713,653.1927332288291,455.9884927588253,129.1757146332775,0.0,73.75325903742882,403.6357855767602,387.7492516950391,187.0961948852939,91.82370462767744,801.3724028096989,93.44445411403754
17292,352880209,Saint-Malo,H,26.985242047338463,113.46189000474584,240.89709494193988,629.1083453174217,624.9252815204632,261.70711898319536,0.0,114.1312684415944,163.6957861909461,240.56763697523667,290.8886545387307,273.7308088022445,755.6466870468519,58.424130819500114
